Product,Rating,Review,Sentiment
POCO_X6_Pro 5G,5,Camera is average. Performance and display wise good phone. Good battery backup is great. Fast charging 10-100% just in 60Min,Positive
POCO_X6_Pro 5G,5,Battery is wou to poor,Negative
POCO_X6_Pro 5G,5,Poor prouct for gaming this is unfit mobile from poco please don't buy this mobile,Negative
POCO_X6_Pro 5G,5,Very good,Positive
POCO_X6_Pro 5G,5,Good product,Positive
POCO_X6_Pro 5G,4,Battery back up is poor,Negative
POCO_X6_Pro 5G,5,"Such a pathetic battery backup it gives.
Battery drain evening Without doing anything.
Now regretting why i bought this.",Negative
POCO_X6_Pro 5G,5,Very bad,Negative
POCO_X6_Pro 5G,5,Very good phone in this price thank you flipkart...,Positive
POCO_X6_Pro 5G,3,Worst products,Negative
POCO_X6_Pro 5G,4,"Better performance but not for bgmi... Because the turbo game function is not full support , if u r 4 fingure user then not buy it ,",Negative
POCO_X6_Pro 5G,5,"All the Departments Are pretty Good As specs , but I didn't expected the camera that Good ...... I thought camera would be average rest will be good..... but really POCO did it Great this time ......",Positive
POCO_X6_Pro 5G,5,"Performance wise best and all the other things are also great according to price. Only one problem, Camera wise not the best. Try installing Gcam.",Positive
POCO_X6_Pro 5G,5,"Bgmi at 90 fps flawless
If you want to play games
Just go for it
Perfect hand fit and feels light on hand",Positive
POCO_X6_Pro 5G,5,Not seeing reedeem option,Neutral
POCO_X6_Pro 5G,5,Wonderful very nice,Positive
POCO_X6_Pro 5G,5,Best in segment,Positive
POCO_X6_Pro 5G,5,Best quality phone,Positive
POCO_X6_Pro 5G,5,Value for MONEY,Positive
POCO_X6_Pro 5G,5,Nice device with average camera,Positive
POCO_X6_Pro 5G,4,"Totally impressed with the display and the performance
But the issue is getting very hot even on normal usage
I love to play bgmi in it but only one tdm consumes 10% battery 🥲 and only 2 - 3 matches with chicken dinner get with 100% of battery my varient is 12/512
And poco should give some gaming features as it Target is gaming",Positive
POCO_X6_Pro 5G,5,Overall phone is great... But found app crash issue... Hope they will fix it in an update..,Positive
POCO_X6_Pro 5G,5,After using few days I feel Phone is very good but while playing BGMI some times its automatically closed and we have to restart again. Heating issue as well.,Positive
POCO_X6_Pro 5G,5,This smartphone is a gaming beast,Neutral
POCO_X6_Pro 5G,5,Only heating pr,Neutral
POCO_X6_Pro 5G,5,Excellent performance but poco must fix heating issue and battery drain,Positive
POCO_X6_Pro 5G,5,"Very bad product
It will hang fast
Call answering is very difficult",Negative
POCO_X6_Pro 5G,3,It's sensor while calling is worse so annoying not working properly,Negative
POCO_X6_Pro 5G,4,Very nice flagship killer phone....highly recommended,Neutral
POCO_X6_Pro 5G,3,The battery is 5000 mah but will not last that much and also have heating problem.,Negative
POCO_X6_Pro 5G,5,"Top notch for gaming.
If you are not a camera person go for it",Positive
POCO_X6_Pro 5G,5,Over eating,Neutral
POCO_X6_Pro 5G,4,Super,Positive
POCO_X6_Pro 5G,5,"Don't go for this mobile. There are software issues every part of the product.
Overheating and lag in normal use without gaming is very disappointing.",Negative
POCO_X6_Pro 5G,5,This is a honest review the battery backup is not great and cameras are very bad not that great of a phone and the os is also little lag better not to buy this phone,Negative
POCO_X6_Pro 5G,5,Very good product,Positive
POCO_X6_Pro 5G,5,Really satisfied with my decision of this purchase,Positive
POCO_X6_Pro 5G,4,Display and performance wise phone is superb sofa is battery and camera are consent they are average but good for those who don't give so much I am for size on these features battery performance is not bad because of 67 what charger overall phone is having a good package of features and comes in affordable cost compared to other flagship phones of oneplus,Positive
POCO_X6_Pro 5G,4,Good product processor is supar,Positive
POCO_X6_Pro 5G,5,Worst phone hanging problem. During the call its sensor doesn't work properly. Some other app opens.,Negative
POCO_X6_Pro 5G,5,Super I love this phone Thank you so much flipkart,Positive
POCO_X6_Pro 5G,4,"Battery draining so fast 4000mah battery mobiles are better than this,I faced everytime heating issue and camera is average.",Positive
POCO_X6_Pro 5G,4,All round king,Neutral
POCO_X6_Pro 5G,5,Good .but het up battery,Positive
POCO_X6_Pro 5G,5,Value for money 26 k,Positive
POCO_X6_Pro 5G,3,Amazing,Positive
POCO_X6_Pro 5G,5,To much overheating phone 😭,Neutral
POCO_X6_Pro 5G,4,Very good mobile in this price range..,Positive
POCO_X6_Pro 5G,4,"Battery drains quickly, Battery is not ok",Negative
POCO_X6_Pro 5G,4,The battery and camera are not good The performance is the best in this price range.,Positive
POCO_X6_Pro 5G,5,"Excellent performance, no lagging, no hang, excellent touch experience, nice sound, decent camera, only single problem exist is battery drain on turbo mode which can be ignored because this provide intense gaming , and can handle high graphics gaming easily.",Positive
POCO_X6_Pro 5G,3,"Photo 8/10
Game 9/10
Battery 8/10
Look 9/10
Phone 9/10
Poco thnx",Neutral
POCO_X6_Pro 5G,5,Very good,Positive
POCO_X6_Pro 5G,5,Heating issue and battery drain,Neutral
POCO_X6_Pro 5G,5,Excellent phone in 25k range,Positive
POCO_X6_Pro 5G,5,"Phone has overheating issue, Bad product 👎👎",Negative
POCO_X6_Pro 5G,5,Good it,Positive
POCO_X6_Pro 5G,4,Gaming Beast,Neutral
POCO_X6_Pro 5G,3,"If you are looking to buy a phone for gaming, this is the right phone. Smooth 120fps on codm, 60fps on warzone. Max fpx on bgmi. I don't play genshin so no idea but it'll be fine. Camera is okay okay.",Positive
POCO_X6_Pro 5G,4,Awesome,Positive
POCO_X6_Pro 5G,5,No words thank you poco🇮🇳🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰😍🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰😍🥰🥰🥰🥰🥰😍🥰😍😍😍😍😍😍😍😍😍😍😍😍🥰🥰🥰🥰JAI HIND,Positive
POCO_X6_Pro 5G,5,"An ultimate Flagship killer experience at Budget 💯👑 Poco is always the king at High performance to price Ratio , LOVE IT 😇😍 Don't think twice just go for it if you want to feel the POWER 😉🔥",Positive
POCO_X6_Pro 5G,5,Dhis price renge .nice mobile,Positive
POCO_X6_Pro 5G,5,After using one month I must say it was best choice by me first few days mobile getting heat but after software update it fixed it easily last 10hrs in daily uses camera ok but performance is great must recommend to everyone,Positive
POCO_X6_Pro 5G,4,Poor camera quality but gaming performance excellent,Positive
POCO_X6_Pro 5G,5,Good for gaming,Positive
POCO_X6_Pro 5G,5,"More then enough
I loved it.....
8300-ulta most powerful then sd 8gen 2
In every performance
Poco is my 3rd phone and every time it beats to another in this prize and also performance",Positive
POCO_X6_Pro 5G,5,Best phone,Positive
POCO_X6_Pro 5G,5,Superb performance mobile.,Positive
POCO_X6_Pro 5G,3,The phone is good at this price range. Only hypercharge tech. is missing in it.,Positive
POCO_X6_Pro 5G,5,Good,Positive
POCO_X6_Pro 5G,5,"great phone, with awsome display. Battery could have been better,",Positive
POCO_X6_Pro 5G,5,product is super,Positive
POCO_X6_Pro 5G,5,Best phone in budget price for middle class people.☺😊,Positive
POCO_X6_Pro 5G,5,Good product in this price.,Positive
POCO_X6_Pro 5G,5,I like you,Positive
POCO_X6_Pro 5G,5,Great product with amazing performance,Positive
POCO_X6_Pro 5G,5,"product is very good.
camera is sub level.
battery is ok.
fast charging is excellent.
other features are very good.",Positive
POCO_X6_Pro 5G,4,Good,Positive
POCO_X6_Pro 5G,5,"Performance amazing
Battery performance 👎
Camera good
Phone experience 👍",Positive
POCO_X6_Pro 5G,5,"Phone is sleek and cute, a bit difficult to find tempered glass but overall a beast. Good battery, display, haptic etc. Value for money.",Positive
POCO_X6_Pro 5G,5,Ultimate performance...,Neutral
POCO_X6_Pro 5G,3,"Iam buying this phone doing ola uber duty but
This phone very utter plop don't buy phone",Neutral
POCO_X6_Pro 5G,4,"5g is worst
when I play bgmi in every few seconds internet zero so i take realme 5g phone hotspot to play.",Negative
POCO_X6_Pro 5G,3,Bluetooth Conacson in calling problem,Negative
POCO_X6_Pro 5G,4,Good fone,Positive
POCO_X6_Pro 5G,3,Some where screen is stuck. And slowly working please fix,Positive
POCO_X6_Pro 5G,4,"Powerful processor ever in budget smartphones.
Build quality solid. Camera could be AI enabled will justify but with price its okay 64MP.",Positive
POCO_X6_Pro 5G,5,"Thanks filpkart . awesome product I really love 💞💞 it.
Poco x6pro performance for games really awesome
But camera not good and battery is good pickup.",Positive
POCO_X6_Pro 5G,3,Battery draining and heating issue even on normal use. Got an update for power consumption optimization after updating it got worse. Never going to buy poco phones in future go for the another brand. Trust me you will regret it.,Neutral
POCO_X6_Pro 5G,5,"mobile battery darin so quick, camera is not that good, good display fast processing, no lag in game with highest setting runs smoothly.",Negative
POCO_X6_Pro 5G,5,Amazing camera / protrat shot is amazing🤩🤩 and performance is to good worth of money... Must buy this product ___ 🥰🥰,Positive
POCO_X6_Pro 5G,5,Best Value for money phone in this price range..,Positive
POCO_X6_Pro 5G,5,Battery drain very fast phone heat in game like bgmi make sure update the problem thanks,Positive
POCO_X6_Pro 5G,3,"just okay okay👍
Not a big very very product👍",Positive
POCO_X6_Pro 5G,4,Good product,Positive
POCO_X6_Pro 5G,5,Gaming phone,Neutral
POCO_X6_Pro 5G,5,Battery drain issue,Neutral
POCO_X6_Pro 5G,5,Good,Positive
POCO_X6_Pro 5G,5,Nice mobile,Positive
POCO_X6_Pro 5G,5,Good,Positive
POCO_X6_Pro 5G,5,Very Nice Phone,Positive
POCO_X6_Pro 5G,4,Display 🔥,Neutral
POCO_X6_Pro 5G,4,The battery backup could be better,Positive
POCO_X6_Pro 5G,5,Very Nyc And Powerfull Smartphone In Bugdet,Neutral
POCO_X6_Pro 5G,5,Ultrafast with ultra chipset at 4.0 speed.. mindblowing performance purely flagship killer 🖤,Negative
POCO_X6_Pro 5G,4,Good display but battery could be better. Sound quality is good.,Positive
POCO_X6_Pro 5G,5,The True Flagship Killer,Negative
POCO_X6_Pro 5G,5,Don't buy if you play bgmi . network disturbing every 5 min,Negative
POCO_X6_Pro 5G,5,Excellent,Positive
POCO_X6_Pro 5G,5,"very good performance, love hyper os, good front camera, okayish back camera, battery needs improvement",Positive
POCO_X6_Pro 5G,5,Using from last 10 days phone is brilliant display is best and design is also good but the battery is worst 100 to 0 in 5 hours just normal usage and heats a lot hope this will be fixed by updates,Positive
POCO_X6_Pro 5G,4,Wow,Positive
POCO_X6_Pro 5G,3,Heating problem and WiFi networks problem please don't buy any more 🙏🙏🙏🙏,Negative
POCO_X6_Pro 5G,3,"Point to point
1) Heating problem
2) Battery draining
3) less battery capacity (not even ok long lasting for 6 hrs
4) The camera is like before Christ technology

But exept these 4 points the phone is unstoppable and marvelous 👑🔥",Positive
POCO_X6_Pro 5G,5,Good Phone but hitting And battery 🔋 Problem,Negative
